distance_delta,packet_rate_delta,energy_delta,is_capture,is_flooder_attack,is_faker_attack,attack_success
4619,69,2,True,True,False,True
4348,25,0,True,False,False,True
1383,126,2,False,True,False,True
3824,52,7,True,False,False,True
700,135,4,False,True,False,True
287,196,18,False,True,True,True
4749,0,17,True,False,True,True
1353,2,1,False,False,False,False
4723,170,1,True,True,False,False
43,69,20,False,False,True,True
3362,3,2,True,False,False,True
3855,92,2,True,False,False,True
3061,195,11,True,True,False,True
1503,45,9,False,False,True,True
4980,34,16,True,False,False,True
3001,135,14,False,False,False,False
4653,35,20,True,False,True,True
1772,2,11,False,False,False,False
3652,35,14,True,False,True,True
2677,78,12,True,False,True,True
890,5,8,False,False,False,False
3974,136,5,True,True,False,True
919,157,12,True,False,True,True
1365,38,16,True,True,True,True
3766,43,14,False,False,True,True
3798,101,2,True,False,False,True
4041,156,14,True,True,True,True
2063,8,13,True,False,True,True
4053,144,0,True,False,False,True
3562,35,20,True,False,False,True
3656,170,5,False,True,False,True
4326,120,19,True,False,False,True
2500,128,2,False,True,False,True
2399,195,5,True,True,False,True
4810,118,10,True,False,False,True
1005,197,0,False,True,False,True
3602,170,17,True,True,True,True
4791,22,13,True,False,False,True
4670,167,12,True,True,False,True
2256,128,7,False,True,False,True
3117,163,0,True,True,False,True
2606,55,15,False,False,True,True
2910,50,8,False,False,False,False
2043,134,16,True,True,True,True
1390,48,0,False,True,False,True
2700,135,8,True,True,False,True
2756,8,11,True,False,True,True
1434,91,6,True,False,False,True
2487,125,8,False,True,False,False
4778,93,15,True,False,False,True
2376,165,9,False,True,False,True
4153,71,15,True,False,True,False
2459,172,10,True,True,True,True
2108,53,20,False,False,False,False
11,99,20,False,True,True,True
3526,182,11,True,True,True,True
666,20,4,False,False,False,False
1454,172,15,False,True,True,False
2809,10,3,True,False,False,True
2180,184,16,False,True,True,True
4252,115,19,True,True,True,True
2102,88,15,True,False,True,True
2358,121,0,False,True,False,True
4391,79,9,True,False,False,True
146,154,19,False,True,True,True
3864,77,12,True,True,True,True
782,74,7,False,True,False,False
2436,92,3,True,False,False,True
2225,31,15,True,False,True,True
2163,31,9,False,False,False,False
3660,158,6,True,False,True,True
2004,142,11,False,True,False,True
4674,106,5,True,True,False,True
3292,108,6,True,False,False,True
3703,13,1,True,False,False,True
4051,107,3,True,True,False,True
1331,164,4,False,True,False,True
1970,74,18,False,True,True,True
4644,24,11,True,False,True,False
3976,129,4,True,False,False,True
3396,9,15,True,False,True,True
3333,141,18,True,False,True,True
551,163,14,False,True,True,True
2757,39,12,False,False,True,True
1644,62,7,True,False,True,True
1604,84,5,False,True,False,True
14,44,7,False,False,False,False
2701,172,14,False,True,True,True
4436,199,20,True,True,True,True
4354,21,17,True,True,True,True
2423,2,0,False,False,False,False
4074,164,1,True,True,False,True
4364,147,7,True,True,False,True
2475,59,6,True,False,True,True
4545,115,3,True,False,False,True
2091,51,19,False,False,False,False
481,92,2,False,False,False,False
3634,61,3,True,True,False,True
2071,191,13,True,True,True,True
4880,169,9,True,True,False,True
1991,167,19,False,True,True,True
205,184,16,False,True,False,True
4137,142,5,True,True,False,False
2898,70,11,True,False,True,False
1948,173,3,False,True,False,True
990,147,3,False,False,False,False
4943,120,1,True,False,False,False
2627,198,14,True,True,True,True
2914,20,7,True,False,False,True
10,26,8,False,False,False,False
1073,194,10,False,True,False,True
3717,131,20,False,True,True,True
581,60,7,False,False,False,False
273,133,3,False,True,False,True
2259,71,5,False,True,False,False
3714,80,14,True,True,True,True
2915,199,7,False,True,False,True
1150,193,6,False,False,True,True
4414,57,4,True,False,False,True
4717,12,17,True,False,True,True
4746,6,18,True,False,True,True
411,163,1,False,False,False,False
1667,74,19,True,False,True,True
3414,162,9,True,True,False,True
1765,197,9,False,True,True,True
2114,92,11,True,False,True,True
1851,7,16,False,False,True,False
4805,111,3,True,True,False,True
4457,151,12,True,True,True,True
2785,59,18,False,False,True,False
32,156,1,False,True,False,True
1594,16,17,True,False,False,True
265,79,8,False,True,False,True
2610,97,17,False,True,True,False
3545,50,14,True,False,True,False
3456,173,10,True,True,False,True
3916,102,20,True,True,True,True
3776,102,2,True,False,False,True
646,109,2,False,True,False,True
1592,58,3,False,False,False,False
1327,18,15,False,False,True,True
3551,17,20,True,False,True,True
4037,120,20,True,True,True,True
3547,105,19,False,True,True,False
3093,51,0,True,True,False,False
1416,53,0,False,False,False,False
1581,26,7,False,False,False,False
1006,98,10,True,False,True,True
2010,43,13,True,False,False,False
4892,148,9,True,True,True,True
376,166,15,False,True,True,True
4211,180,0,True,True,False,True
3386,152,12,True,False,False,False
3924,104,2,True,False,False,False
114,101,4,False,True,False,True
4139,189,9,True,True,True,True
2073,68,17,False,True,True,True
3328,125,15,True,True,False,True
326,66,14,False,False,True,True
2170,12,20,False,False,True,True
4762,86,16,True,False,True,True
1282,35,11,False,False,True,True
3247,141,6,True,True,True,True
842,55,12,False,True,False,True
1640,83,17,False,False,True,True
3727,191,2,False,True,False,True
3667,95,14,True,True,True,True
1784,39,12,True,False,False,True
3324,30,16,True,False,True,True
842,150,8,False,True,False,True
2999,198,19,True,True,True,True
254,3,10,False,False,False,False
1491,200,15,False,True,True,True
3837,133,3,True,True,False,True
1209,132,16,True,True,True,True
2349,146,14,True,False,True,False
978,54,15,False,False,False,False
476,170,2,False,True,False,True
1495,38,19,True,False,True,True
999,144,15,False,True,True,True
872,135,6,False,True,False,True
3045,86,13,True,True,True,True
2084,46,5,True,False,False,True
1536,22,7,False,False,True,False
1247,198,14,False,True,True,False
1554,178,19,True,True,True,True
1446,39,3,False,False,True,False
318,158,12,False,True,True,True
1772,154,9,False,False,True,True
525,91,18,False,False,False,False
4425,108,3,True,False,False,True
1613,42,19,True,False,False,False
2371,33,9,True,False,False,False
4370,178,15,True,True,True,True
1755,23,17,False,False,True,True
4422,67,5,True,True,False,True
1789,176,1,False,False,False,False
3850,193,17,False,True,True,False
3870,124,9,True,False,False,True
2569,154,1,False,True,False,False
1937,127,0,False,True,False,False
4248,165,2,False,True,True,True
4345,127,19,True,False,True,True
898,66,7,False,False,False,False
1014,68,16,False,False,True,True
1745,181,3,False,True,True,True
3530,68,8,True,False,False,False
2958,124,7,True,True,False,True
2727,177,16,False,True,True,True
694,7,9,True,False,True,True
3070,26,3,True,False,False,True
3051,126,0,False,False,False,False
2695,171,12,False,False,True,True
2755,196,18,False,True,True,True
2342,147,17,False,True,True,True
4430,66,7,True,False,False,True
1208,82,12,False,False,True,True
1336,113,2,False,False,False,False
4593,56,3,True,False,False,True
4466,78,15,True,False,False,True
4640,47,11,True,False,False,True
1793,56,11,True,False,True,True
3649,5,16,False,False,True,True
1304,51,17,False,False,True,True
4589,38,15,True,False,True,True
354,130,2,False,True,False,True
239,108,1,False,True,False,True
3057,13,13,False,False,True,True
623,1,16,False,False,True,True
1337,81,6,False,True,False,False
1393,77,2,False,True,False,True
1008,131,5,True,True,False,True
4688,52,20,True,False,True,True
1596,76,15,False,True,True,True
1435,6,17,False,False,True,False
969,195,17,False,True,True,True
1004,111,0,True,False,False,True
4794,168,14,True,True,True,True
3431,127,4,True,True,True,True
1116,9,8,False,False,True,True
981,99,16,False,True,True,True
3936,137,8,True,False,True,True
3252,96,4,True,False,False,True
818,93,7,False,True,True,True
3621,48,18,True,False,True,True
3919,44,12,True,False,True,True
1039,61,1,False,True,False,True
2167,132,3,True,True,False,True
4026,197,15,True,True,False,True
130,14,10,False,False,True,True
3454,148,6,False,False,True,False
4774,61,3,True,False,False,False
3942,49,20,True,False,False,True
2204,55,4,False,False,False,False
2924,93,18,True,False,True,True
2993,33,2,True,False,False,True
4943,181,12,True,True,True,True
2421,40,14,True,False,False,False
4199,159,12,True,False,True,False
4884,192,1,True,True,True,True
4870,105,0,True,True,False,True
4675,22,15,True,False,True,True
4146,130,15,True,True,True,True
1295,144,13,False,False,True,True
2770,31,3,True,False,False,True
809,164,20,False,True,False,True
617,179,18,False,True,True,True
4640,25,6,True,False,False,True
3560,1,8,True,False,False,True
711,114,0,False,True,False,True
3452,150,10,True,True,True,True
937,85,2,False,False,False,False
3751,34,3,True,True,False,True
1365,190,3,False,True,False,True
1239,67,1,False,False,False,False
2514,145,20,True,True,True,True
1309,25,1,False,False,False,False
2452,41,18,False,True,True,False
3455,151,13,True,False,True,False
2527,188,13,True,True,False,False
3025,196,16,True,True,True,True
775,136,5,False,True,False,True
1673,16,11,False,False,True,True
2008,67,12,False,True,True,True
4701,161,15,True,True,True,True
3645,68,12,True,False,False,True
2173,17,13,False,False,True,True
218,107,8,False,False,False,False
1944,64,0,False,True,False,True
222,96,10,False,False,True,True
1098,128,17,False,True,True,False
4240,123,11,True,False,True,True
1266,185,13,True,True,True,True
1593,45,5,False,False,True,True
2607,158,12,False,False,True,True
921,51,8,False,False,False,False
4710,198,1,True,True,False,True
1536,181,17,False,True,True,False
4617,189,18,True,True,True,True
1558,70,10,False,False,False,False
4112,176,20,True,True,True,True
3838,69,13,True,True,True,True
190,18,2,False,False,True,False
3018,11,7,False,False,False,False
3436,197,3,True,True,False,True
1189,152,18,False,False,True,True
798,111,20,False,False,True,False
1605,101,19,False,False,True,True
3288,37,15,False,True,True,True
3024,139,14,True,False,False,True
228,146,3,False,True,True,True
1429,85,18,False,False,True,True
343,64,0,False,False,False,False
3433,129,7,True,True,True,True
1820,102,6,False,True,False,True
804,199,14,False,True,True,True
1160,155,1,True,True,False,True
3301,193,16,False,True,True,False
2720,68,18,True,True,False,True
2524,155,18,True,True,True,True
3616,18,15,True,False,False,True
2889,187,12,True,True,True,True
2745,43,5,False,False,False,False
3302,109,16,True,True,True,True
0,124,4,False,False,False,False
2847,110,12,True,False,False,True
60,160,0,False,True,False,True
3445,199,1,True,True,False,True
3725,163,10,True,True,True,True
2273,56,4,True,False,False,False
72,186,12,False,True,True,False
1761,195,12,False,True,False,True
3277,123,18,True,True,True,True
2993,25,11,False,False,True,True
1717,25,17,False,True,True,True
907,23,6,False,False,False,False
104,3,16,False,False,True,False
350,65,2,False,True,False,False
889,183,16,False,True,True,True
2301,200,8,True,True,True,True
4516,88,7,True,False,True,False
3989,98,19,True,True,True,True
2299,14,8,False,False,False,False
3469,17,11,True,False,False,True
4169,11,5,True,False,False,True
1680,165,5,False,False,False,False
2016,177,6,True,True,True,True
1616,73,10,False,False,False,False
565,137,1,False,True,False,True
4468,125,11,True,False,False,True
4387,67,16,True,True,True,True
1501,179,19,False,True,True,True
2787,85,15,True,False,True,False
463,188,20,False,True,True,True
529,190,20,False,False,True,True
786,117,7,False,True,False,True
4795,63,8,True,False,False,True
779,33,15,False,False,True,True
1046,78,12,False,False,True,True
570,37,5,False,True,False,True
2122,124,9,False,True,False,True
4932,177,6,False,True,False,True
2717,175,2,False,True,False,True
4257,161,10,True,True,False,True
4400,22,14,True,False,True,True
3759,183,0,False,False,False,False
1116,21,13,False,False,False,False
1150,33,16,False,False,True,True
4973,18,1,True,False,False,True
2150,102,9,True,False,True,False
3635,119,18,True,True,False,True
4399,67,0,True,False,False,False
4784,66,14,True,False,True,True
4115,77,15,True,False,True,True
2077,195,9,False,True,True,True
3698,191,10,True,True,False,True
3633,191,15,True,True,False,False
1154,185,11,False,True,False,True
1230,7,10,False,False,True,False
4706,41,3,True,False,False,True
1923,156,1,True,True,False,True
587,117,15,False,False,False,False
568,187,1,False,True,False,True
753,59,3,False,False,False,False
4658,158,15,True,False,True,True
3025,49,13,True,True,True,True
3661,15,0,True,False,False,True
563,184,7,False,True,False,True
90,135,4,False,True,False,True
1359,76,9,False,False,False,False
3749,197,20,True,True,True,True
3149,200,15,False,True,False,True
3719,34,5,True,False,False,True
572,194,4,False,True,False,False
3765,151,5,True,True,True,True
1444,1,18,True,False,True,False
4823,97,14,True,True,True,True
2359,150,1,False,True,False,True
2204,46,20,False,True,False,True
1391,151,6,True,True,False,True
3556,58,11,True,True,True,True
2419,59,14,True,False,True,True
3203,133,20,True,True,True,True
2540,188,7,True,True,False,False
